Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
LElbow_X,LHip_Y,0.4775774812816925,1.0482566239184297e-165,0.4214263080721632,1.189660651789185e-125,0.29343819847839625,1.8223963684193698e-118
LElbow_X,RKnee_X,0.6229035315765775,2.00875770161e-312,0.44770567729986477,1.8351218116399328e-143,0.2274662913917397,4.1040415610248016e-71
LElbow_X,RKnee_Y,0.23806300744654305,8.896742136380139e-39,0.14978420782445506,4.570150208057304e-16,0.09929110182131423,5.834765355245308e-15
LElbow_X,LKnee_X,0.7214535550538826,0.0,0.7856423211758291,0.0,0.6125562711368902,0.0
LElbow_X,LKnee_Y,0.21084694945972782,1.3403011065853986e-30,0.1327434854880299,6.50148030486374e-13,0.0870916372796296,7.49448860441251e-12
LElbow_X,RAnkle_X,0.5870768918475306,3.502450603744248e-269,0.4156543704728473,6.030721843845182e-122,0.2173044696377072,2.3486616342063272e-65
LElbow_X,RAnkle_Y,0.15676832826439285,1.8037273133001786e-17,0.06693703262250893,0.00030223048460425116,0.036676258106022736,0.0043276768453042545
LElbow_X,LAnkle_X,0.6558011319564925,0.0,0.7509955550426141,0.0,0.5810842108274281,0.0
LElbow_X,LAnkle_Y,0.10540514759125795,1.2018833770018475e-08,0.015446422290315676,0.40487861403772574,0.0041756192551945905,0.7450907048512017
LElbow_X,Chest,0.51245970467258,1.2234382910979788e-194,0.44684140448418763,7.495478232806151e-143,0.3190149243878362,2.4549571317983276e-139
LElbow_Y,RWrist_X,0.6404700060479943,0.0,0.7290648881856246,0.0,0.5463011482898835,0.0
LElbow_Y,RWrist_Y,0.9422755073545831,0.0,0.8944738214178136,0.0,0.7585084736853335,0.0
LElbow_Y,LWrist_X,0.5552593509942828,4.507147679932213e-235,0.5150434837089112,6.424089924293218e-197,0.37961110783869884,1.8898224640689195e-197
LElbow_Y,LWrist_Y,0.9524506590688129,0.0,0.9045140287497699,0.0,0.7745505778882783,0.0
LElbow_Y,RHip_X,0.6226052729025457,4.856495266273e-312,0.6887008476052048,0.0,0.4971190585406431,0.0
LElbow_Y,RHip_Y,0.9148920976811732,0.0,0.9258958315116946,0.0,0.7940546078829809,0.0
LElbow_Y,LHip_X,0.14824087911779887,9.14822828815963e-16,0.0803684943013146,1.420997878413214e-05,0.05515424739513481,1.5759943149319537e-05
LElbow_Y,LHip_Y,0.9204847236104655,0.0,0.9318170802812089,0.0,0.8039565213552261,0.0
LElbow_Y,RKnee_X,0.6419061068813554,0.0,0.6993057626350553,0.0,0.5092276505218565,0.0
LElbow_Y,RKnee_Y,0.6278968315300071,6.6375e-319,0.6993844480817276,0.0,0.5812368610417883,0.0
LElbow_Y,LKnee_X,0.16130239226366494,2.0408030292004807e-18,0.10752126359789366,6.079993598693666e-09,0.07354981517694006,8.563360946991243e-09
LElbow_Y,LKnee_Y,0.6654374848019043,0.0,0.7328981815254223,0.0,0.6112268819469966,0.0
LElbow_Y,RAnkle_X,0.6610444037481845,0.0,0.7217787653021471,0.0,0.533381595352217,0.0
LElbow_Y,RAnkle_Y,0.6095779909545845,1.0838494847066236e-295,0.7164641578664737,0.0,0.5603783776955444,0.0
LElbow_Y,LAnkle_X,0.14779646571067284,1.1156837505661885e-15,0.0675891197659094,0.00026360983940928887,0.04773135128967022,0.00018816608187663124
LElbow_Y,LAnkle_Y,0.5259164762574895,9.896858491512729e-207,0.6461793246685416,0.0,0.5004394647360683,0.0
